,Timestamp,Are you self-employed?,How many employees does your company or organization have?,Is your employer primarily a tech company/organization?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided health coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health disorders and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, how easy or difficult would it be to ask for that leave?",Would you feel more comfortable talking to your coworkers about your physical health or your mental health?,Would you feel comfortable discussing a mental health issue with your direct supervisor(s)?,Have you ever discussed your mental health with your employer?,Would you feel comfortable discussing a mental health issue with your coworkers?,Have you ever discussed your mental health with coworkers?,Have you ever had a coworker discuss their or another coworker's mental health with you?,"Overall, how much importance does your employer place on physical health?","Overall, how much importance does your employer place on mental health?",Do you have previous employers?,Was your employer primarily a tech company/organization?,Have your previous employers provided mental health benefits?,Were you aware of the options for mental health care provided by your previous employers?,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health disorders and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Would you have felt more comfortable talking to your previous employer about your physical health or your mental health?,Would you have been willing to discuss your mental health with your direct supervisor(s)?,Did you ever discuss your mental health with your previous employer?,Would you have been willing to discuss your mental health with your coworkers at previous employers?,Did you ever discuss your mental health with a previous coworker(s)?,Did you ever have a previous coworker discuss their or another coworker's mental health with you?,"Overall, how much importance did your previous employer place on physical health?","Overall, how much importance did your previous employer place on mental health?",Do you currently have a mental health disorder?,Have you had a mental health disorder in the past?,Have you ever sought treatment for a mental health disorder from a mental health professional?,Do you have a family history of mental illness?,"If you have a mental health disorder, how often do you feel that it interferes with your work when being treated effectively?","If you have a mental health disorder, how often do you feel that it interferes with your work when NOT being treated effectively (i.e., when you are experiencing symptoms)?",Have your observations of how another individual who discussed a mental health issue made you less likely to reveal a mental health issue yourself in your current workplace?,How willing would you be to share with friends and family that you have a mental illness?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Would you bring up your mental health with a potential employer in an interview?,Are you openly identified at work as a person with a mental health issue?,"If they knew you suffered from a mental health disorder, how do you think that your team members/co-workers would react?",Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Have you observed or experienced a supportive or well handled response to a mental health issue in your current or previous workplace?,"Overall, how well do you think the tech industry supports employees with mental health issues?",What is your age?,What is your gender?,What country do you live in?,What is your race?,What country do you work in?
188,2017,0,15,1,1,0,0,0,0,0,0,2,0,0,2,1,1,3.0,0.0,1,0,2,4,2,1,1,2,2,1,0,1,1,5.0,2.0,1,1,1,1,4,2,1,5,0,0,0.0,0.0,2,2,1.0,44.0,0,51,3,53
189,2017,0,300,1,1,2,0,0,0,2,0,1,0,0,1,1,0,6.0,6.0,1,1,1,3,1,0,0,1,1,0,1,0,0,5.0,5.0,1,1,1,0,4,4,2,5,0,0,0.0,0.0,0,0,3.0,30.0,3,51,3,53
190,2017,0,300,1,0,1,0,2,2,2,1,1,2,0,0,0,1,5.0,6.0,1,0,1,2,1,0,0,1,1,0,1,0,0,3.0,2.0,3,3,0,1,1,2,0,5,2,0,0.0,2.0,0,3,2.0,28.0,3,51,3,53
191,2017,0,63,1,1,1,0,1,1,1,4,1,1,1,1,1,1,7.0,7.0,1,1,3,0,1,0,0,1,1,1,0,1,1,4.0,1.0,1,1,1,1,4,4,2,9,0,0,1.0,9.0,1,2,2.0,31.0,3,51,3,53
192,2017,0,15,1,1,1,0,0,0,0,5,2,1,1,1,1,1,4.0,6.0,1,1,2,3,2,0,0,1,2,1,0,0,1,4.0,5.0,1,1,1,1,4,2,0,8,0,0,0.0,7.0,1,2,1.0,32.0,3,51,3,53
193,2017,0,300,1,1,2,0,2,2,2,5,1,2,0,2,0,0,5.0,5.0,1,1,1,1,1,1,3,2,0,0,1,0,0,5.0,5.0,2,0,0,0,1,1,3,10,2,2,0.0,10.0,1,0,4.0,24.0,3,51,3,53
194,2017,0,300,1,1,2,0,0,2,2,3,1,1,1,2,1,1,5.0,5.0,1,1,2,0,2,1,2,1,1,0,0,1,1,5.0,5.0,3,3,0,1,1,1,1,9,2,0,0.0,7.0,3,3,2.0,34.0,3,51,3,53
195,2017,0,300,1,1,1,1,0,2,1,5,1,1,1,2,1,0,7.0,4.0,1,1,0,2,1,0,0,1,1,0,1,0,0,5.0,2.0,1,1,1,1,4,2,0,9,0,0,0.0,7.0,0,2,3.0,31.0,0,51,3,53
196,2017,0,300,1,1,1,1,1,1,2,5,2,1,1,2,1,0,9.0,5.0,1,1,2,4,2,1,3,2,2,1,0,1,0,7.0,3.0,0,0,0,0,1,1,0,8,1,0,0.0,5.0,1,3,3.0,47.0,3,51,3,53
197,2017,0,300,1,1,1,0,0,2,1,2,1,2,0,2,0,1,8.0,6.0,1,1,2,2,1,0,0,1,0,0,0,0,0,7.0,4.0,0,0,0,2,1,1,0,6,2,2,0.0,8.0,1,3,2.0,59.0,3,51,3,53
198,2017,0,300,1,1,2,0,2,0,2,4,2,1,1,1,1,1,6.0,5.0,1,0,2,3,1,1,2,2,1,0,0,1,0,3.0,0.0,1,1,1,1,3,2,0,9,1,0,0.0,9.0,3,3,1.0,44.0,3,51,3,53
199,2017,0,300,1,1,0,0,0,0,2,2,1,0,0,0,0,0,3.0,2.0,1,1,0,2,2,1,2,1,2,0,1,0,0,4.0,5.0,0,0,0,0,1,1,0,0,0,0,0.0,5.0,1,1,3.0,26.0,3,51,3,53
200,2017,0,3,1,1,2,0,1,0,1,2,2,1,1,1,1,1,5.0,8.0,1,1,0,2,1,1,0,2,2,0,0,0,0,4.0,4.0,3,2,0,2,4,2,3,7,2,2,0.0,6.0,1,3,3.0,43.0,3,51,3,53
201,2017,0,750,1,1,2,0,0,2,2,4,1,0,0,2,1,1,8.0,5.0,1,0,2,0,1,1,2,1,2,1,1,0,0,8.0,3.0,1,1,1,1,4,2,3,2,2,0,0.0,4.0,3,1,3.0,35.0,3,51,3,53
202,2017,0,63,1,0,2,0,0,0,0,1,1,1,0,2,1,1,8.0,5.0,1,1,2,4,2,1,3,1,2,0,0,1,1,6.0,4.0,0,0,0,0,1,1,2,5,0,0,0.0,3.0,1,0,3.0,40.0,3,51,3,53
203,2017,0,300,0,1,2,0,0,0,1,4,1,1,0,2,1,1,5.0,4.0,1,1,2,0,2,0,0,1,3,1,0,1,1,6.0,6.0,0,1,1,1,3,4,0,4,2,2,0.0,5.0,1,0,2.0,30.0,3,51,3,53
204,2017,0,750,0,1,1,1,2,2,1,5,1,2,0,1,0,0,9.0,5.0,1,0,0,2,1,0,0,1,1,0,0,0,0,7.0,4.0,2,0,0,2,1,1,0,7,2,0,0.0,6.0,1,0,3.0,37.0,3,51,3,53
205,2017,0,3,1,1,0,0,0,0,2,4,1,1,1,0,1,1,4.0,7.0,1,0,1,2,1,0,0,1,1,0,1,0,0,2.0,2.0,1,1,1,0,4,4,2,9,1,0,0.0,6.0,1,3,3.0,27.0,3,51,3,53
206,2017,0,300,1,1,1,1,0,1,1,3,1,0,0,2,0,1,5.0,2.0,1,1,3,4,1,0,3,1,1,0,1,0,0,5.0,2.0,3,1,1,2,4,4,0,6,0,0,0.0,6.0,1,0,1.0,42.0,3,51,3,53
207,2017,0,300,1,0,1,1,1,1,2,1,1,1,0,2,0,0,8.0,8.0,1,0,3,0,3,2,0,1,2,0,0,0,0,8.0,8.0,3,1,1,0,4,4,0,8,0,0,0.0,8.0,1,0,4.0,49.0,3,51,3,53
208,2017,0,63,1,1,1,0,0,2,2,2,1,1,0,2,0,0,7.0,7.0,1,0,3,0,1,0,0,2,2,0,0,1,1,5.0,5.0,1,3,1,2,3,2,3,7,2,2,0.0,5.0,1,0,1.0,40.0,3,51,3,53
209,2017,0,300,1,0,1,1,0,1,1,5,1,1,1,2,1,1,5.0,8.0,1,0,2,0,1,1,0,1,2,1,0,1,1,0.0,0.0,1,1,1,1,4,2,0,8,0,0,0.0,6.0,2,2,4.0,26.0,0,51,3,53
210,2017,0,750,1,1,1,1,1,1,1,4,2,1,0,1,1,1,8.0,7.0,1,1,2,0,2,1,2,1,2,1,0,0,0,8.0,4.0,1,3,1,1,3,2,0,10,0,0,0.0,6.0,3,0,3.0,29.0,3,51,3,53
211,2017,0,63,1,0,1,1,1,2,1,3,1,2,0,2,0,1,9.0,8.0,1,0,2,0,1,0,1,2,1,0,1,0,1,4.0,0.0,0,0,0,1,1,1,0,6,2,2,0.0,4.0,0,3,3.0,39.0,0,51,3,53
212,2017,0,1000,0,1,1,1,2,2,1,3,1,1,1,2,1,1,6.0,5.0,1,1,3,4,1,0,3,1,2,1,0,1,1,6.0,5.0,1,1,1,1,3,2,1,3,0,0,0.0,3.0,1,1,3.0,40.0,3,51,3,53
213,2017,0,63,1,1,2,0,2,2,2,2,1,2,0,0,0,1,9.0,8.0,1,1,0,2,0,0,0,1,2,0,0,0,0,7.0,7.0,0,0,0,0,1,1,1,2,2,0,0.0,3.0,0,0,3.0,50.0,3,51,4,53
214,2017,0,1000,0,1,1,1,1,1,1,4,1,2,0,2,0,1,6.0,4.0,1,0,0,2,0,1,0,1,1,0,1,0,0,4.0,3.0,1,1,1,0,0,3,0,8,2,2,0.0,6.0,0,0,3.0,35.0,3,51,3,53
215,2017,0,300,1,1,1,1,0,1,2,2,1,2,0,0,1,0,8.0,5.0,1,0,2,0,1,1,2,2,2,0,0,0,1,3.0,4.0,3,1,1,2,1,1,0,5,1,0,0.0,3.0,3,0,2.0,24.0,3,29,3,29
216,2017,0,63,1,1,1,1,1,2,2,4,1,0,0,0,1,1,8.0,6.0,1,0,2,0,1,1,2,1,2,0,0,1,0,6.0,4.0,1,1,1,1,3,4,0,6,2,0,0.0,5.0,2,3,3.0,35.0,0,51,3,53
217,2017,0,63,1,1,2,0,0,0,1,5,1,1,0,0,0,0,10.0,10.0,1,0,0,2,1,0,0,1,2,0,0,0,0,8.0,5.0,0,3,0,2,1,1,0,7,0,0,0.0,7.0,1,3,4.0,36.0,3,51,3,53
218,2017,0,63,1,0,1,0,2,2,0,1,1,1,0,2,1,1,10.0,5.0,1,0,1,2,1,0,2,1,2,0,0,1,1,5.0,1.0,0,0,0,2,4,2,1,5,2,0,0.0,4.0,3,1,3.0,50.0,0,51,3,53
219,2017,0,63,1,1,2,0,0,2,2,1,1,2,0,1,0,0,6.0,5.0,1,0,2,0,3,1,3,1,1,0,0,0,0,7.0,7.0,0,0,0,0,1,1,3,5,2,0,0.0,7.0,1,1,2.0,47.0,0,51,3,53
220,2017,0,300,1,1,1,0,2,1,2,4,1,2,0,2,1,1,8.0,7.0,1,1,2,0,1,0,3,2,2,1,0,1,0,5.0,5.0,1,1,1,1,4,2,3,6,0,0,0.0,4.0,0,0,2.0,30.0,3,51,3,53
221,2017,0,63,1,1,2,0,0,0,2,2,2,2,0,1,1,1,6.0,5.0,1,1,2,0,1,0,0,2,2,0,3,1,1,7.0,5.0,1,1,1,1,4,2,0,7,0,0,0.0,5.0,1,1,3.0,38.0,3,51,3,53
222,2017,0,300,1,1,1,1,2,2,2,2,2,1,0,2,1,1,5.0,5.0,1,1,2,0,2,1,0,2,2,0,0,1,1,2.0,2.0,1,1,1,1,4,2,2,6,2,2,0.0,5.0,0,0,3.0,38.0,3,51,3,53
223,2017,0,1000,1,1,1,1,2,1,1,2,1,1,0,2,1,0,8.0,8.0,1,1,3,0,3,2,3,1,3,1,3,1,0,9.0,6.0,0,0,0,0,1,1,3,5,0,0,0.0,7.0,1,3,3.0,26.0,0,51,3,53
224,2017,0,1000,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3.0,0.0,1,1,3,4,1,0,0,1,1,0,1,0,0,3.0,0.0,1,1,1,1,2,2,1,7,0,0,0.0,1.0,2,1,1.0,45.0,0,51,3,53
225,2017,0,750,1,1,1,1,1,1,1,4,1,2,0,0,0,1,5.0,5.0,1,1,2,3,2,1,2,1,1,0,1,0,0,3.0,3.0,3,2,0,0,1,1,2,7,0,0,0.0,5.0,1,2,1.0,37.0,0,51,0,53
226,2017,0,300,1,0,2,0,0,2,1,1,1,0,0,2,1,1,9.0,9.0,1,0,1,4,1,0,3,1,2,0,3,1,1,10.0,10.0,1,1,1,1,4,2,2,8,0,0,0.0,4.0,1,1,4.0,24.0,0,51,3,53
227,2017,0,300,1,1,1,1,1,1,1,4,1,1,1,2,1,1,9.0,9.0,1,1,2,0,2,1,2,1,2,1,0,1,0,5.0,2.0,1,1,1,1,4,2,0,8,0,0,0.0,8.0,0,3,3.0,33.0,0,51,3,53
228,2017,0,300,1,1,1,1,2,1,2,1,1,1,1,2,0,1,7.0,5.0,1,0,2,0,1,1,0,1,2,0,0,1,1,8.0,3.0,0,0,0,1,1,1,2,6,0,0,0.0,2.0,3,0,4.0,35.0,0,51,3,53
229,2017,0,300,1,1,1,1,0,1,1,2,2,1,1,1,1,0,6.0,8.0,1,1,2,0,1,1,0,1,3,0,3,0,1,5.0,5.0,0,1,1,1,1,1,0,9,1,1,0.0,8.0,1,2,3.0,44.0,3,51,3,53
230,2017,0,300,1,0,1,0,0,1,2,5,1,0,0,2,0,0,5.0,5.0,1,1,0,2,1,0,0,1,1,0,1,0,0,7.0,5.0,0,0,0,0,1,1,0,3,2,0,0.0,3.0,3,1,2.0,33.0,3,51,3,53
231,2017,0,300,1,0,2,0,2,0,1,5,1,2,0,2,0,0,7.0,7.0,1,1,1,1,1,0,0,1,1,0,1,0,0,5.0,2.0,0,0,0,0,1,1,0,2,0,0,0.0,4.0,1,0,3.0,28.0,0,51,3,53
232,2017,0,1000,0,1,1,1,2,2,1,1,1,2,0,2,1,1,7.0,6.0,1,1,3,0,2,2,2,1,2,1,0,0,0,6.0,5.0,1,2,1,1,4,2,2,8,2,2,0.0,6.0,0,0,4.0,35.0,3,51,3,53
233,2017,0,300,1,1,1,0,0,2,2,5,1,1,0,1,1,1,10.0,8.0,1,1,0,2,1,0,1,1,3,0,3,0,0,8.0,6.0,0,1,1,0,1,1,0,7,1,1,0.0,8.0,1,3,4.0,31.0,3,46,3,48
234,2017,0,15,1,1,0,0,0,0,2,5,2,1,1,1,1,0,6.0,6.0,1,1,0,2,1,0,0,1,2,0,1,0,0,4.0,0.0,1,1,0,2,4,2,3,9,0,0,1.0,5.0,0,2,2.0,33.0,3,23,3,22
235,2017,0,300,1,1,0,0,0,0,1,5,2,1,1,1,1,1,7.0,5.0,1,1,1,1,1,0,1,1,2,1,1,0,0,8.0,2.0,1,1,1,0,4,4,0,10,1,1,0.0,8.0,2,2,3.0,37.0,3,50,3,52
236,2017,0,15,1,1,2,0,0,0,2,4,1,2,0,0,0,1,9.0,3.0,1,0,0,2,1,0,0,2,1,0,1,0,0,5.0,2.0,0,0,0,0,1,1,0,3,1,2,0.0,10.0,3,1,4.0,27.0,3,47,3,49
237,2017,0,15,1,1,1,0,0,2,0,2,1,1,1,1,1,1,7.0,7.0,1,1,0,2,0,0,0,1,3,0,1,0,0,8.0,8.0,0,0,0,0,1,1,0,4,0,0,0.0,7.0,0,2,3.0,31.0,3,31,3,31
238,2017,0,1000,1,1,0,0,0,0,2,3,1,2,1,2,1,1,9.0,6.0,1,1,1,1,1,0,0,1,1,0,0,0,0,10.0,3.0,3,3,1,2,1,1,1,9,2,0,0.0,4.0,0,1,4.0,40.0,3,50,3,52
239,2017,0,1000,1,1,0,1,0,0,2,5,2,1,1,1,1,1,8.0,6.0,1,1,1,1,0,0,0,2,2,1,0,1,0,8.0,6.0,0,1,1,0,3,2,0,10,2,2,0.0,5.0,1,1,3.0,32.0,3,44,3,45
240,2017,0,300,1,1,1,0,1,1,1,5,0,1,0,1,1,1,8.0,8.0,1,1,3,0,1,1,3,2,1,0,1,1,1,9.0,6.0,1,1,1,1,4,2,2,9,0,2,1.0,10.0,0,2,5.0,33.0,3,51,3,53
241,2017,0,15,1,0,2,0,0,0,2,3,1,1,0,1,1,1,0.0,5.0,1,0,1,2,1,0,0,1,1,0,1,0,0,0.0,0.0,3,1,1,2,4,4,1,7,0,0,0.0,4.0,1,2,3.0,21.0,3,51,3,53
242,2017,0,1000,0,1,1,0,0,2,2,3,1,0,0,2,1,1,6.0,5.0,1,1,2,2,1,0,0,1,2,0,0,0,0,5.0,5.0,1,3,1,2,4,2,1,6,2,2,0.0,5.0,0,0,3.0,36.0,3,51,3,53
243,2017,0,15,1,1,0,0,1,0,2,4,1,1,1,2,1,0,7.0,7.0,1,0,0,2,1,0,0,1,2,0,1,0,0,5.0,5.0,1,1,1,1,4,2,3,7,1,0,0.0,7.0,1,3,3.0,44.0,0,1,3,1
244,2017,0,15,1,1,2,0,0,0,2,1,1,2,0,2,0,1,5.0,3.0,1,1,2,0,1,0,0,1,2,0,1,0,1,5.0,5.0,0,0,0,2,1,1,0,5,0,0,0.0,5.0,1,0,3.0,38.0,0,51,3,53
245,2017,0,300,1,1,1,0,0,0,2,4,2,1,0,1,1,0,9.0,8.0,1,1,0,2,1,0,0,1,2,1,0,0,1,7.0,6.0,3,3,1,1,4,4,2,9,1,2,0.0,8.0,1,1,3.0,27.0,0,51,3,53
246,2017,0,1000,0,1,3,0,1,1,1,4,2,1,1,1,1,1,5.0,7.0,1,0,0,1,2,2,3,2,2,0,3,1,0,5.0,5.0,1,1,1,1,3,2,0,10,0,0,0.0,5.0,1,3,3.0,26.0,3,1,3,1
247,2017,0,1000,1,1,1,0,1,1,2,2,1,2,1,2,0,0,6.0,5.0,1,1,2,0,2,1,0,1,2,1,1,0,0,6.0,3.0,3,1,1,0,3,2,0,3,2,0,0.0,5.0,0,3,3.0,36.0,3,51,3,53
248,2017,0,3,1,1,3,0,1,0,1,4,1,1,1,1,0,0,7.0,7.0,1,1,0,2,1,0,3,1,2,0,0,0,0,7.0,7.0,0,3,0,1,3,3,0,9,2,2,0.0,8.0,0,2,3.0,30.0,3,50,3,52
249,2017,0,1000,1,1,1,1,2,1,2,5,1,1,1,1,1,1,5.0,4.0,1,0,1,1,1,0,0,1,1,1,1,0,1,5.0,3.0,1,2,1,1,1,4,1,5,0,0,0.0,4.0,2,2,3.0,35.0,3,50,3,52
250,2017,0,63,1,1,0,0,0,0,2,5,0,2,0,1,0,0,9.0,2.0,1,0,1,3,1,0,0,1,1,0,1,0,1,7.0,2.0,2,0,0,0,3,4,0,5,2,0,1.0,5.0,1,0,2.0,30.0,3,0,3,0
251,2017,0,63,1,1,0,0,0,0,2,2,1,2,0,1,1,1,5.0,5.0,1,1,1,1,2,0,0,1,2,0,0,0,0,7.0,5.0,2,0,0,1,1,1,0,5,2,0,0.0,7.0,0,3,3.0,32.0,3,32,3,32
252,2017,0,750,1,1,1,1,0,2,2,5,2,1,0,1,0,1,8.0,8.0,1,1,0,2,1,0,0,2,0,0,0,0,0,9.0,5.0,0,0,0,0,1,1,0,7,1,2,0.0,9.0,1,3,3.0,33.0,3,1,3,1
253,2017,0,15,1,1,0,0,0,0,2,5,1,1,0,2,0,1,5.0,5.0,1,0,1,1,1,0,3,1,1,0,1,0,0,3.0,0.0,0,0,0,0,1,1,0,7,2,2,0.0,7.0,0,3,2.0,48.0,3,32,3,32
254,2017,0,63,1,1,0,1,0,0,2,4,1,0,0,0,0,0,8.0,6.0,1,1,2,0,1,0,0,1,2,0,1,0,0,8.0,6.0,0,0,0,0,1,1,0,7,0,2,0.0,8.0,0,3,2.0,32.0,3,31,3,31
255,2017,0,300,1,1,2,0,0,0,2,4,1,0,0,2,1,0,5.0,4.0,1,1,0,2,1,0,0,1,1,0,1,0,0,7.0,4.0,1,1,1,1,3,2,3,5,2,0,0.0,7.0,3,1,1.0,45.0,3,50,3,52
256,2017,0,750,1,1,2,0,0,0,2,1,1,0,0,2,1,0,5.0,3.0,1,1,0,2,1,0,0,1,2,0,0,0,0,5.0,3.0,0,0,0,0,1,1,3,5,0,2,0.0,8.0,1,1,2.0,31.0,3,39,3,40
257,2017,0,1000,0,1,2,0,1,2,2,5,1,2,0,0,0,1,9.0,7.0,1,1,0,2,1,0,0,1,1,0,1,0,0,5.0,2.0,0,0,0,0,1,1,2,7,0,0,0.0,7.0,2,2,3.0,40.0,3,44,3,45
258,2017,0,63,0,1,2,0,0,0,2,5,1,2,0,2,0,0,6.0,4.0,1,0,0,2,1,0,0,1,0,0,0,0,0,5.0,3.0,0,0,0,2,1,1,0,5,2,2,0.0,6.0,1,1,3.0,37.0,3,51,3,53
259,2017,0,300,1,1,0,0,0,0,2,1,2,0,0,0,0,0,7.0,7.0,1,1,1,1,1,0,0,2,1,0,1,0,0,7.0,7.0,0,0,0,0,1,1,3,1,0,0,0.0,1.0,0,0,1.0,29.0,3,37,3,38
260,2017,0,300,1,0,1,1,1,1,1,4,1,1,1,2,0,0,6.0,9.0,1,0,2,0,1,0,3,1,2,0,0,0,0,2.0,2.0,3,1,1,2,3,4,2,6,0,0,0.0,7.0,2,3,3.0,51.0,0,51,3,53
261,2017,0,63,1,1,1,1,1,0,2,1,1,1,0,1,0,1,6.0,8.0,1,1,3,0,1,0,0,1,1,0,1,0,0,5.0,3.0,0,3,0,0,1,1,1,3,0,0,0.0,8.0,2,3,3.0,33.0,0,51,3,53
262,2017,0,300,1,1,1,1,0,0,1,2,1,2,1,1,1,1,7.0,7.0,1,0,2,2,1,0,0,1,2,0,0,0,0,4.0,4.0,1,1,1,1,4,2,1,9,0,0,1.0,9.0,2,2,4.0,27.0,3,51,3,53
263,2017,0,15,1,1,1,0,0,2,2,3,1,0,0,0,0,1,3.0,3.0,1,1,0,2,1,1,2,1,1,0,1,0,1,3.0,2.0,0,0,0,2,1,1,2,0,2,0,0.0,3.0,2,1,2.0,42.0,3,51,3,53
264,2017,0,15,1,0,3,0,1,0,1,2,1,1,1,2,1,1,7.0,7.0,1,1,0,2,1,0,0,1,1,0,0,0,1,4.0,2.0,0,0,0,0,1,1,0,5,1,2,0.0,3.0,3,3,2.0,47.0,3,1,3,1
265,2017,0,63,1,1,3,0,1,2,2,5,1,1,1,1,1,1,7.0,7.0,1,1,1,1,1,0,0,1,2,1,0,0,0,7.0,7.0,1,3,1,2,0,4,0,5,2,0,0.0,6.0,1,3,3.0,31.0,0,31,3,31
266,2017,0,1000,0,1,2,0,1,1,1,4,2,1,0,2,0,0,10.0,10.0,1,0,1,2,1,0,0,2,2,0,0,0,0,6.0,6.0,0,0,0,0,1,1,0,7,2,2,0.0,5.0,1,1,3.0,32.0,3,50,3,52
267,2017,0,300,1,1,2,0,0,0,2,4,2,2,0,2,0,0,5.0,5.0,1,1,0,2,2,1,2,2,2,0,0,0,0,3.0,3.0,0,1,0,1,3,4,2,5,0,0,0.0,2.0,3,3,2.0,58.0,3,3,3,4
268,2017,0,15,1,1,0,0,0,0,2,3,1,0,0,0,0,0,1.0,1.0,1,1,1,1,1,0,0,1,1,0,1,0,0,1.0,1.0,2,2,0,2,1,1,3,3,0,0,0.0,1.0,1,1,1.0,42.0,0,44,3,45
269,2017,0,300,1,1,2,0,2,0,2,2,1,0,0,0,0,0,9.0,8.0,1,1,1,1,1,0,0,1,1,0,1,0,0,6.0,6.0,1,1,1,1,3,2,0,2,2,0,0.0,9.0,1,3,1.0,41.0,3,16,3,15
270,2017,0,1000,1,1,1,1,0,0,1,5,1,0,0,0,0,1,8.0,10.0,1,1,3,3,3,2,3,1,1,0,1,0,0,8.0,6.0,3,3,0,0,4,3,0,6,1,2,1.0,5.0,2,2,3.0,25.0,3,21,3,20
271,2017,0,1000,1,1,1,1,1,1,1,5,1,1,1,0,1,1,9.0,9.0,1,1,2,3,1,0,0,1,2,0,1,0,0,6.0,3.0,0,1,1,0,2,2,0,7,1,0,0.0,8.0,0,3,3.0,31.0,0,51,3,53
272,2017,0,63,1,1,0,0,0,0,2,4,2,1,1,2,1,0,7.0,2.0,1,1,1,1,1,0,0,2,2,0,0,1,0,7.0,2.0,1,2,1,2,3,4,0,9,0,0,0.0,5.0,0,0,2.0,42.0,3,51,3,53
273,2017,0,1000,1,1,1,1,0,1,1,5,1,2,1,0,1,1,8.0,5.0,1,0,0,0,1,1,0,1,1,0,1,0,0,6.0,1.0,1,1,1,1,4,2,1,8,1,2,0.0,6.0,0,0,2.0,35.0,4,51,3,53
274,2017,0,1000,1,1,1,1,0,0,0,2,1,2,0,0,0,0,9.0,3.0,1,1,1,1,1,0,0,1,1,0,1,0,0,7.0,0.0,2,1,1,0,1,1,3,5,2,0,0.0,5.0,3,1,2.0,24.0,3,29,3,29
275,2017,0,1000,1,1,1,0,1,1,2,1,1,2,0,2,0,0,10.0,5.0,1,1,2,0,1,1,0,1,2,1,0,1,1,8.0,1.0,1,0,1,1,0,2,1,9,0,0,0.0,4.0,3,1,3.0,37.0,3,51,3,53
276,2017,0,1000,1,1,2,0,1,2,2,2,1,0,0,0,0,1,5.0,6.0,1,1,1,3,1,1,1,1,1,0,1,0,1,3.0,3.0,2,0,0,0,1,1,1,2,2,0,0.0,5.0,3,1,2.0,32.0,3,26,3,25
277,2017,0,750,0,1,1,1,1,1,1,5,2,1,0,1,0,0,8.0,8.0,1,1,2,0,2,1,3,2,3,0,1,0,0,8.0,8.0,0,0,0,0,3,3,0,8,1,1,0.0,8.0,0,0,5.0,34.0,3,21,3,20
278,2017,0,1000,0,1,0,0,0,0,2,3,1,2,0,0,0,0,5.0,4.0,1,0,2,0,1,0,0,1,2,0,1,0,0,5.0,4.0,0,1,1,0,1,4,0,8,0,0,0.0,2.0,1,1,2.0,37.0,3,41,3,42
279,2017,0,63,1,1,0,0,2,0,2,0,1,2,0,0,0,0,7.0,3.0,1,1,1,1,1,0,1,1,1,0,1,0,0,7.0,0.0,3,3,1,2,4,2,3,4,2,0,0.0,5.0,0,1,1.0,30.0,3,51,3,53
280,2017,0,1000,1,1,2,0,0,0,2,1,1,0,0,0,0,0,2.0,5.0,1,1,0,2,1,0,0,1,1,0,1,0,0,0.0,4.0,2,2,0,2,1,1,0,0,1,0,0.0,5.0,1,1,2.0,27.0,3,15,3,14
281,2017,0,1000,0,1,1,0,0,2,2,2,1,0,0,0,0,0,7.0,7.0,1,1,2,3,1,0,0,1,1,0,1,0,1,5.0,5.0,0,0,0,0,1,1,0,0,0,0,0.0,5.0,1,1,3.0,41.0,0,51,3,53
282,2017,0,15,1,1,2,0,0,0,2,4,1,2,0,0,0,0,7.0,7.0,1,1,0,2,1,0,0,1,0,0,1,0,0,6.0,6.0,3,1,1,2,3,3,0,6,0,0,0.0,7.0,1,1,3.0,41.0,3,51,3,53
283,2017,0,63,1,1,1,0,0,2,2,0,1,2,0,0,0,0,8.0,5.0,1,1,0,2,2,1,2,1,2,0,0,0,0,5.0,5.0,0,0,0,0,1,1,3,6,0,0,0.0,2.0,0,1,2.0,39.0,3,51,3,53
284,2017,0,1000,1,1,1,1,0,2,2,4,2,2,1,2,1,0,9.0,6.0,1,1,2,0,1,0,0,1,1,0,0,0,0,5.0,4.0,1,1,1,0,4,2,0,9,1,2,0.0,5.0,2,2,3.0,42.0,3,51,3,53
285,2017,0,3,1,0,1,0,0,0,1,5,2,1,1,1,1,1,8.0,8.0,1,0,1,2,1,0,0,1,1,0,0,0,0,5.0,3.0,1,1,1,1,3,4,0,10,1,2,1.0,9.0,0,3,3.0,28.0,0,51,3,53
286,2017,0,15,1,1,0,0,0,0,2,0,1,0,0,2,0,0,7.0,3.0,1,0,1,1,1,0,0,1,1,0,0,1,0,5.0,3.0,1,1,1,0,4,2,2,1,1,0,0.0,8.0,1,1,3.0,29.0,3,51,3,53
